1.2500000000e+00 2.7813036640e+00
1.2501000000e+00 2.7811978280e+00
1.2502000000e+00 2.7810919920e+00
1.2503000000e+00 2.7809861560e+00
1.2504000000e+00 2.7808803200e+00
1.2505000000e+00 2.7807744830e+00
1.2506000000e+00 2.7806686470e+00
1.2507000000e+00 2.7805628100e+00
1.2508000000e+00 2.7804569740e+00
1.2509000000e+00 2.7803511370e+00
1.2510000000e+00 2.7802453000e+00
1.2511000000e+00 2.7801394630e+00
1.2512000000e+00 2.7800336260e+00
1.2513000000e+00 2.7799277920e+00
1.2514000000e+00 2.7798219550e+00
1.2515000000e+00 2.7797161170e+00
1.2516000000e+00 2.7796102800e+00
1.2517000000e+00 2.7795044420e+00
1.2518000000e+00 2.7793986050e+00
1.2519000000e+00 2.7792927670e+00
1.2520000000e+00 2.7791869290e+00
1.2521000000e+00 2.7790810910e+00
1.2522000000e+00 2.7789752530e+00
1.2523000000e+00 2.7788694150e+00
1.2524000000e+00 2.7787635770e+00
1.2525000000e+00 2.7786577380e+00
1.2526000000e+00 2.7785519000e+00
1.2527000000e+00 2.7784460610e+00
1.2528000000e+00 2.7783402230e+00
1.2529000000e+00 2.7782343840e+00
1.2530000000e+00 2.7781285450e+00
1.2531000000e+00 2.7780227070e+00
1.2532000000e+00 2.7779168680e+00
1.2533000000e+00 2.7778110290e+00
1.2534000000e+00 2.7777051890e+00
1.2535000000e+00 2.7775993500e+00
1.2536000000e+00 2.7774935110e+00
1.2537000000e+00 2.7773876720e+00
1.2538000000e+00 2.7772818320e+00
1.2539000000e+00 2.7771759930e+00
1.2540000000e+00 2.7770701530e+00
1.2541000000e+00 2.7769643130e+00
1.2542000000e+00 2.7768584740e+00
1.2543000000e+00 2.7767526340e+00
1.2544000000e+00 2.7766467940e+00
1.2545000000e+00 2.7765409540e+00
1.2546000000e+00 2.7764351140e+00
1.2547000000e+00 2.7763292740e+00
1.2548000000e+00 2.7762234340e+00
1.2549000000e+00 2.7761175930e+00
1.2550000000e+00 2.7760117530e+00
1.2551000000e+00 2.7759059120e+00
1.2552000000e+00 2.7758000720e+00
1.2553000000e+00 2.7756942310e+00
1.2554000000e+00 2.7755883910e+00
1.2555000000e+00 2.7754825500e+00
1.2556000000e+00 2.7753767090e+00
1.2557000000e+00 2.7752708680e+00
1.2558000000e+00 2.7751650280e+00
1.2559000000e+00 2.7750591870e+00
1.2560000000e+00 2.7749533450e+00
1.2561000000e+00 2.7748475040e+00
1.2562000000e+00 2.7747416630e+00
1.2563000000e+00 2.7746358220e+00
1.2564000000e+00 2.7745299810e+00
1.2565000000e+00 2.7744241390e+00
1.2566000000e+00 2.7743182980e+00
1.2567000000e+00 2.7742124560e+00
1.2568000000e+00 2.7741066150e+00
1.2569000000e+00 2.7740007730e+00
1.2570000000e+00 2.7738949320e+00
1.2571000000e+00 2.7737890900e+00
1.2572000000e+00 2.7736832480e+00
1.2573000000e+00 2.7735774060e+00
1.2574000000e+00 2.7734715640e+00
1.2575000000e+00 2.7733657220e+00
1.2576000000e+00 2.7732598800e+00
1.2577000000e+00 2.7731541770e+00
1.2578000000e+00 2.7730483350e+00
1.2579000000e+00 2.7729424930e+00
1.2580000000e+00 2.7728366510e+00
1.2581000000e+00 2.7727308090e+00
1.2582000000e+00 2.7726249670e+00
1.2583000000e+00 2.7725191250e+00
1.2584000000e+00 2.7724132830e+00
1.2585000000e+00 2.7723074410e+00
1.2586000000e+00 2.7722015980e+00
1.2587000000e+00 2.7720957560e+00
1.2588000000e+00 2.7719899140e+00
1.2589000000e+00 2.7718840710e+00
1.2590000000e+00 2.7717782290e+00
1.2591000000e+00 2.7716723860e+00
1.2592000000e+00 2.7715665440e+00
1.2593000000e+00 2.7714607010e+00
1.2594000000e+00 2.7713548590e+00
1.2595000000e+00 2.7712490160e+00
1.2596000000e+00 2.7711431730e+00
1.2597000000e+00 2.7710373310e+00
1.2598000000e+00 2.7709314880e+00
1.2599000000e+00 2.7708256450e+00
1.2600000000e+00 2.7707198020e+00
1.2601000000e+00 2.7706244010e+00
1.2602000000e+00 2.7705290000e+00
1.2603000000e+00 2.7704335990e+00
1.2604000000e+00 2.7703381970e+00
1.2605000000e+00 2.7702427950e+00
1.2606000000e+00 2.7701473930e+00
1.2607000000e+00 2.7700519910e+00
1.2608000000e+00 2.7699565890e+00
1.2609000000e+00 2.7698611860e+00
1.2610000000e+00 2.7697657840e+00
1.2611000000e+00 2.7696703810e+00
1.2612000000e+00 2.7695749780e+00
1.2613000000e+00 2.7694795750e+00
1.2614000000e+00 2.7693841710e+00
1.2615000000e+00 2.7692887680e+00
1.2616000000e+00 2.7691933640e+00
1.2617000000e+00 2.7690979600e+00
1.2618000000e+00 2.7690025560e+00
1.2619000000e+00 2.7689071520e+00
1.2620000000e+00 2.7688117480e+00
1.2621000000e+00 2.7687163430e+00
1.2622000000e+00 2.7686209380e+00
1.2623000000e+00 2.7685255330e+00
1.2624000000e+00 2.7684301280e+00
1.2625000000e+00 2.7683347230e+00
1.2626000000e+00 2.7682393180e+00
1.2627000000e+00 2.7681439120e+00
1.2628000000e+00 2.7680485060e+00
1.2629000000e+00 2.7679531010e+00
1.2630000000e+00 2.7678576950e+00
1.2631000000e+00 2.7677622880e+00
1.2632000000e+00 2.7676668820e+00
1.2633000000e+00 2.7675714750e+00
1.2634000000e+00 2.7674760690e+00
1.2635000000e+00 2.7673806620e+00
1.2636000000e+00 2.7672852550e+00
1.2637000000e+00 2.7671898480e+00
1.2638000000e+00 2.7670944400e+00
1.2639000000e+00 2.7669990330e+00
1.2640000000e+00 2.7669036250e+00
1.2641000000e+00 2.7668082170e+00
1.2642000000e+00 2.7667128090e+00
1.2643000000e+00 2.7666174010e+00
1.2644000000e+00 2.7665219930e+00
1.2645000000e+00 2.7664265850e+00
1.2646000000e+00 2.7663311760e+00
1.2647000000e+00 2.7662357670e+00
1.2648000000e+00 2.7661403590e+00
1.2649000000e+00 2.7660449500e+00
1.2650000000e+00 2.7659495400e+00
1.2651000000e+00 2.7658541310e+00
1.2652000000e+00 2.7657587220e+00
1.2653000000e+00 2.7656633120e+00
1.2654000000e+00 2.7655679020e+00
1.2655000000e+00 2.7654724920e+00
1.2656000000e+00 2.7653770820e+00
1.2657000000e+00 2.7652816720e+00
1.2658000000e+00 2.7651862620e+00
1.2659000000e+00 2.7650908510e+00
1.2660000000e+00 2.7649954400e+00
1.2661000000e+00 2.7649000300e+00
1.2662000000e+00 2.7648046190e+00
1.2663000000e+00 2.7647092080e+00
1.2664000000e+00 2.7646137960e+00
1.2665000000e+00 2.7645183850e+00
1.2666000000e+00 2.7644229740e+00
1.2667000000e+00 2.7643275620e+00
1.2668000000e+00 2.7642321500e+00
1.2669000000e+00 2.7641367380e+00
1.2670000000e+00 2.7640413260e+00
1.2671000000e+00 2.7639459140e+00
1.2672000000e+00 2.7638505020e+00
1.2673000000e+00 2.7637550890e+00
1.2674000000e+00 2.7636596770e+00
1.2675000000e+00 2.7635642640e+00
1.2676000000e+00 2.7634688510e+00
1.2677000000e+00 2.7633734380e+00
1.2678000000e+00 2.7632780250e+00
1.2679000000e+00 2.7631826120e+00
1.2680000000e+00 2.7630871980e+00
1.2681000000e+00 2.7629917850e+00
1.2682000000e+00 2.7628963710e+00
1.2683000000e+00 2.7628009570e+00
1.2684000000e+00 2.7627055430e+00
1.2685000000e+00 2.7626101290e+00
1.2686000000e+00 2.7625147150e+00
1.2687000000e+00 2.7624193010e+00
1.2688000000e+00 2.7623238860e+00
1.2689000000e+00 2.7622284720e+00
1.2690000000e+00 2.7621330570e+00
1.2691000000e+00 2.7620376420e+00
1.2692000000e+00 2.7619422270e+00
1.2693000000e+00 2.7618468120e+00
1.2694000000e+00 2.7617513970e+00
1.2695000000e+00 2.7616559820e+00
1.2696000000e+00 2.7615605660e+00
1.2697000000e+00 2.7614651510e+00
1.2698000000e+00 2.7613697350e+00
1.2699000000e+00 2.7612743190e+00
1.2700000000e+00 2.7611789040e+00
1.2701000000e+00 2.7610730530e+00
1.2702000000e+00 2.7609672020e+00
1.2703000000e+00 2.7608613520e+00
1.2704000000e+00 2.7607555010e+00
1.2705000000e+00 2.7606496510e+00
1.2706000000e+00 2.7605438000e+00
1.2707000000e+00 2.7604379500e+00
1.2708000000e+00 2.7603321000e+00
1.2709000000e+00 2.7602262490e+00
1.2710000000e+00 2.7601203990e+00
1.2711000000e+00 2.7600145490e+00
1.2712000000e+00 2.7599086990e+00
1.2713000000e+00 2.7598028490e+00
1.2714000000e+00 2.7596969980e+00
1.2715000000e+00 2.7595911480e+00
1.2716000000e+00 2.7594852980e+00
1.2717000000e+00 2.7593794480e+00
1.2718000000e+00 2.7592735990e+00
1.2719000000e+00 2.7591677490e+00
1.2720000000e+00 2.7590618990e+00
1.2721000000e+00 2.7589560490e+00
1.2722000000e+00 2.7588501990e+00
1.2723000000e+00 2.7587443500e+00
1.2724000000e+00 2.7586385000e+00
1.2725000000e+00 2.7585326510e+00
1.2726000000e+00 2.7584268010e+00
1.2727000000e+00 2.7583209520e+00
1.2728000000e+00 2.7582151020e+00
1.2729000000e+00 2.7581092530e+00
1.2730000000e+00 2.7580034040e+00
1.2731000000e+00 2.7578975540e+00
1.2732000000e+00 2.7577917050e+00
1.2733000000e+00 2.7576858560e+00
1.2734000000e+00 2.7575800070e+00
1.2735000000e+00 2.7574741580e+00
1.2736000000e+00 2.7573683090e+00
1.2737000000e+00 2.7572624600e+00
1.2738000000e+00 2.7571566110e+00
1.2739000000e+00 2.7570507630e+00
1.2740000000e+00 2.7569449140e+00
1.2741000000e+00 2.7568390650e+00
1.2742000000e+00 2.7567332170e+00
1.2743000000e+00 2.7566273680e+00
1.2744000000e+00 2.7565215200e+00
1.2745000000e+00 2.7564156720e+00
1.2746000000e+00 2.7563098230e+00
1.2747000000e+00 2.7562039750e+00
1.2748000000e+00 2.7560981270e+00
1.2749000000e+00 2.7559922790e+00
1.2750000000e+00 2.7558864310e+00
1.2751000000e+00 2.7557805830e+00
1.2752000000e+00 2.7556747350e+00
1.2753000000e+00 2.7555688870e+00
1.2754000000e+00 2.7554630390e+00
1.2755000000e+00 2.7553571920e+00
1.2756000000e+00 2.7552513440e+00
1.2757000000e+00 2.7551454970e+00
1.2758000000e+00 2.7550396490e+00
1.2759000000e+00 2.7549338020e+00
1.2760000000e+00 2.7548279550e+00
1.2761000000e+00 2.7547221080e+00
1.2762000000e+00 2.7546162610e+00
1.2763000000e+00 2.7545104140e+00
1.2764000000e+00 2.7544045670e+00
1.2765000000e+00 2.7542987200e+00
1.2766000000e+00 2.7541928730e+00
1.2767000000e+00 2.7540870260e+00
1.2768000000e+00 2.7539811800e+00
1.2769000000e+00 2.7538753330e+00
1.2770000000e+00 2.7537694870e+00
1.2771000000e+00 2.7536636400e+00
1.2772000000e+00 2.7535577940e+00
1.2773000000e+00 2.7534519480e+00
1.2774000000e+00 2.7533462430e+00
1.2775000000e+00 2.7532403970e+00
1.2776000000e+00 2.7531345510e+00
1.2777000000e+00 2.7530287060e+00
1.2778000000e+00 2.7529228600e+00
